작업 ID,대상 화면,부서,핵심 카테고리,현재 문제점,구체적 개선안,예상 기대효과,작업 상태,관련 코드 파일
SCR-11-12,퀘스트 & 업적 센터 (QuestAchievementView),기획,과금전환,단순 텍스트 체크리스트 형태의 나열로 달성 시의 게임적 성취감과 전략적인 완료 동기부여 부족.,"주간 퀘스트를 3x3 '골든 빙고(Bingo) 보드' 형태로 시각화하여 1줄 완성 시마다 미니 룰렛권을 지급하고, 올빙고 직전 1칸 남았을 때 즉시 채워주는 '황금 빙고 조커 티켓(800원)' 연동.","주간 퀘스트 완료율 48% 상승, 올빙고 직전 조커 티켓 결제 전환율 6.4% 신규 창출 및 빙고 완성 도파민 극대화.",작업대기,"src/views/QuestAchievementView.tsx, src/components/WeeklyBingoBoard.tsx, src/views/ShopView.tsx"
SCR-12-10,환경설정 & 계정/보상 센터 (SettingRewardView),개발,성능,장기 플레이 시 브라우저 캐시 및 IndexedDB에 수백 MB 만료 에셋 누적으로 스토리지 부족 경고 및 I/O 지연 발생.,설정 내 지난 시즌/만료 이벤트 에셋을 1-클릭 선별 정리하는 '스마트 디스크 가비지 컬렉터' 탑재 및 필수/캐시 격리 파티셔닝 파이프라인 구축.,"모바일 로컬 저장공간 평균 65% 회수(350MB -> 120MB), 스토리지 I/O 지연 제로화 및 장기 유저 앱 크래시 40% 방지.",작업대기,"src/views/SettingRewardView.tsx, src/lib/StoragePartitionManager.ts, src/lib/SmartDiskCleaner.ts"
SCR-12-11,환경설정 & 계정/보상 센터 (SettingRewardView),디자인,사용성,"소형 모바일 기기 및 야외 직사광선 환경에서 폰트 가독성이 떨어지며, 색약/저시력 유저를 위한 접근성 옵션 부재.","하단 Thumb Zone에 엄지 스와이프로 폰트 크기(100~130%)를 조절하는 '텍스트 스케일러 휠(48px)' 및 WCAG AAA 고대비 모드, 색약 보정 필터 제공.","야외 플레이 가독성 불만 75% 감소, 저시력/색약 유저 접근성 100% 확보 및 모바일 한 손 세팅 편의성 극대화.",작업대기,"src/views/SettingRewardView.tsx, src/components/AccessibilitySettingWheel.tsx, src/theme/HighContrastTheme.ts"
SCR-12-12,환경설정 & 계정/보상 센터 (SettingRewardView),기획,과금전환,웹 푸시 알림 동의율이 낮아 에너지 완충/게릴라 등 리텐션 트리거 전달이 차단되어 있고 알림 유도 인센티브 부재.,알림 켜기 동의 즉시 'SSR 소환권 1장 + 500 다이아' 즉시 증정 리워드 신설 및 매일 핫타임 쿠폰이 자동 발송되는 '스마트 VIP 푸시 알림 패스(990원)' 연동.,"웹 푸시 권한 획득률 3.5배 증가(15% -> 52%), D7 리텐션 24% 상승 및 알림 패스 결제 전환율 6.1% 달성.",작업대기,"src/views/SettingRewardView.tsx, src/components/PushPermissionModal.tsx, src/views/ShopView.tsx"
SCR-01-13,메인 로비 & 홈 (HomeView),개발,성능,로비 방치 또는 백그라운드 전환 시에도 60fps 풀 가동으로 모바일 발열 및 배터리 과다 소모 발생.,Page Visibility 및 Battery API 연동으로 미조작 시 프레임을 단계적 다운클럭(30/15fps)하고 백그라운드 시 렌더 루프를 정지하는 스마트 배터리 세이버 렌더러 구축.,"로비 대기 시 배터리 소모 55% 절감, 기기 표면 온도 4°C 냉각 및 터치 복귀 시 0ms 즉시 60fps 복구.",작업대기,"src/views/HomeView.tsx, src/lib/BatterySaverManager.ts, src/lib/PixiRenderScheduler.ts"
SCR-01-14,메인 로비 & 홈 (HomeView),디자인,사용성,"고정된 로비 배치로 자주 쓰는 기능 접근이 제한적이며, 캐릭터 일러스트를 감상하고 싶어도 버튼과 HUD가 화면을 가림.",자주 쓰는 모드를 배치/정렬하는 '원핸드 모듈러 위젯 독' 구축 및 빈 화면 더블 탭 시 모든 UI가 숨겨지는 '1-Tap 클린 뷰(Clean View) 갤러리 모드' 제공.,"주요 모드 진입 동선 40% 단축, 캐릭터 일러스트 감상 만족도 65% 향상 및 개인화된 로비 UX 완성.",작업대기,"src/views/HomeView.tsx, src/components/ModularWidgetDock.tsx, src/components/CleanViewToggle.tsx"
SCR-01-15,메인 로비 & 홈 (HomeView),기획,과금전환,출석 체크 후 로비에서 즉시 운을 시험하거나 소소한 재미를 느낄 수 있는 데일리 도파민 인터랙션 부재.,매일 1회 무료로 동전을 던져 잭팟을 노리는 '소원의 분수대' 신설 및 투척 직후 10분 한정 '황금 분수 소원 패키지(700원 = 코인 5개 + 확률 3배)' 게릴라 타임딜 연동.,"일일 첫 접속 후 로비 참여율 75% 달성, 소액 분수 패키지 결제 전환율 6.6% 신규 창출.",작업대기,"src/views/HomeView.tsx, src/components/WishingFountainModal.tsx, src/views/ShopView.tsx"
SCR-02-13,배틀 아레나 (PlayGameView),개발,성능,패에 든 카드를 들고 필드를 빠르게 휘두를 때 틸트/그림자 물리 연산 병목으로 35~45fps 저하 및 터치 인풋 렉 발생.,카드 궤적 및 스프링 물리 시뮬레이션을 OffscreenCanvas 및 전용 Web Worker로 분리하고 Pointer Raw Update 파이프라인으로 직결하여 60fps 무감속 추적 구현.,"카드 드래그 인풋 렉 제로화(40ms -> 4ms), 60fps 안정도 99.8% 확보 및 실물 카드를 쥐고 흔드는 듯한 초고속 손맛 제공.",작업대기,"src/views/PlayGameView.tsx, src/workers/CardPhysicsWorker.ts, src/components/CardSpringRig.tsx"
SCR-02-14,배틀 아레나 (PlayGameView),디자인,사용성,"왼손잡이나 대중교통 한 손 플레이 시 우측 편향 UI로 엄지가 닿지 않고, 적 후열 유닛의 버프 아이콘이 작아 100dvh에서 식별 불가.",100dvh 하단에 '왼손/오른손 원터치 미러링 토글(44px)' 구축 및 적 유닛 롱프레스 시 버프/디버프 상태가 1.5배 확대되는 '스마트 필드 인스펙터' 돋보기 팝업 제공.,"왼손잡이 및 한 손 조작 만족도 70% 향상, 상대 유닛 버프 오독으로 인한 플레이 실수 80% 차단.",작업대기,"src/views/PlayGameView.tsx, src/components/HandednessLayoutSwitcher.tsx, src/components/UnitFieldInspector.tsx"
SCR-02-15,배틀 아레나 (PlayGameView),기획,과금전환,"마지막 일격(피니시) 순간이 일반 타격과 동일해 승리의 절정감이 부족하고, 승리 후 기본 보상이 고정되어 성취감 증폭 상품 결여.","상대 카드가 산산조각 나는 '피니시 이펙트 커스텀 스킨(1,200원)' 연동 및 승리 확정 직후 1분간 보상을 2배로 올려주는 '빅토리 더블업 티켓(400원)' 즉시 팝업 연계.","승리 순간 도파민 극대화 및 피니시 스킨 구매 전환율 5.3% 달성, 승리 직후 더블업 소액 결제 전환율 6.8% 달성.",작업대기,"src/views/PlayGameView.tsx, src/components/BattleFinisherCutin.tsx, src/views/ShopView.tsx"
SCR-03-13,마이덱 & 카드 관리 (MyDeckView),개발,성능,수십~수백 장의 카드 일괄 분해/강화 시 메인 스레드 정산 병목으로 150ms 이상 UI 프리징 및 애니메이션 버벅임 발생.,"대량 분해 및 정산 로직을 백그라운드 Web Worker 트랜잭션으로 분리하고, 청크 단위(16.6ms 슬라이스) 점진 상태 반영 파이프라인 구축.","일괄 분해 시 메인 스레드 락 제로화, 인벤토리 갱신 레이턴시 85% 단축 및 모바일 60fps 애니메이션 완벽 방어.",작업대기,"src/views/MyDeckView.tsx, src/workers/InventoryBatchWorker.ts, src/lib/BatchTransactionQueue.ts"
SCR-03-14,마이덱 & 카드 관리 (MyDeckView),디자인,사용성,100dvh 화면의 작은 썸네일에서 스킬/룬 아이콘 식별이 어렵고 상세 팝업 오픈 시 인벤토리 탐색 맥락 단절 발생.,스킬 영역 탭 시 마이크로 툴팁이 뜨는 '1-Tap 스마트 렌즈' 및 롱프레스 시 손가락 기울기에 반응하는 3D 홀로그램 틸트 프리뷰(48px 등록 버튼 연동) 구축.,"카드 상세 탐색 시간 55% 단축, 덱 편성 중 화면 가림 없는 원핸드 편의성 및 카드 시각 만족도 대폭 향상.",작업대기,"src/views/MyDeckView.tsx, src/components/CardSmartLensTooltip.tsx, src/components/CardHoloTiltPreview.tsx"
SCR-03-15,마이덱 & 카드 관리 (MyDeckView),기획,과금전환,단순 공격력 합산 위주 편성으로 종족/속성 간 복합 시너지 콤보 조합의 재미가 부족하고 시너지 특화 과금 트리거 부재.,3/5세트 완성 시 특수 효과가 발동하는 '시너지 콤보 마스터리' 트리 신설 및 조건 1장 부족을 완충하는 '만능 와일드카드 크리스털(990원)' 연동.,"비주류 카드 연구 및 다양한 덱 편성률 45% 상승, 시너지 완성을 위한 크리스털 결제 전환율 6.3% 신규 창출.",작업대기,"src/views/MyDeckView.tsx, src/components/DeckSynergyMasteryModal.tsx, src/views/ShopView.tsx"
SCR-04-13,상점 & 가챠 (ShopView),개발,성능,상점 진입 시 수십 종 상품 썸네일/배너/일러스트 일시 로딩으로 모바일 메모리 250MB 급증 및 120ms 프레임 프리징 발생.,네트워크 대역폭 및 가용 RAM 감지 기반 3단계 해상도 스트리밍과 뷰포트 외 에셋을 즉각 회수하는 LRU 텍스처 풀 매니저 구축하여 60fps 무지연 보장.,"상점 초기 메모리 점유율 60% 절감(250MB -> 98MB), 데이터 사용량 55% 절약 및 상점 진입 시 60fps 유지.",작업대기,"src/views/ShopView.tsx, src/lib/AdaptiveAssetStreamer.ts, src/lib/LruTexturePool.ts"
SCR-04-14,상점 & 가챠 (ShopView),디자인,사용성,"상품 카테고리가 세로로 길게 나열되어 100dvh 화면에서 과도한 스크롤이 발생하고, 여러 소액 상품을 개별 결제해야 하는 피로도 발생.",100dvh 상단 수평 스와이프 스냅 카테고리 캐러셀 배치 및 하단 Thumb Zone에 관심 상품을 모아 한 번에 결제하는 '1-Tap 스마트 번들 장바구니 독(48px)' 구축.,"상점 탐색 스크롤 거리 65% 단축, 다중 소액 상품 구매 소요 시간 70% 단축(개별 결제 -> 1회 통합 결제).",작업대기,"src/views/ShopView.tsx, src/components/HorizontalProductCarousel.tsx, src/components/QuickBundleCartDock.tsx"
SCR-04-15,상점 & 가챠 (ShopView),기획,과금전환,10연차 소환 시 버튼 클릭 후 결과만 수동적으로 기다리게 되어 유저가 결과에 개입한다는 통제감과 긴장감 결여.,10연차 직전 2개 마법진 중 하나를 선택해 보너스(확률 1.5배 등)를 얻는 '운명 선택의 갈림길' 도입 및 폭망 시 80% 할인 '행운 역전 리벤지 팩(800원)' 타임딜 연동.,"가챠 통제감 부여로 유저 만족도 50% 향상, 가챠 실패 후 이탈률 40% 방어 및 리벤지 팩 결제 전환율 6.9% 달성.",작업대기,"src/views/ShopView.tsx, src/components/FateChoiceModal.tsx, src/views/ShopView.tsx"
SCR-05-13,카드 마켓플레이스 (CardMarketplaceView),개발,성능,인기 급매물 동시 체결 실패 시 낙관적 UI 롤백 깜빡임 및 오더북 불일치로 100ms 이상 화면 프리징/재조회 병목 발생.,오더북에 머클 트리(Merkle Tree) 기반 델타 해시 검증기를 탑재하여 불일치 틱만 1ms 내 마이크로 패치하고 실패 시 대체 매물 추천 큐를 연동한 60fps 파이프라인 구축.,"체결 실패 시 깜빡임/재조회 렉 100% 제거, 오더북 무결성 검증 CPU 부하 85% 절감 및 실시간 60fps 무지연 체결 보장.",작업대기,"src/views/CardMarketplaceView.tsx, src/lib/OrderBookMerkleValidator.ts, src/lib/OptimisticTradeManager.ts"
SCR-05-14,카드 마켓플레이스 (CardMarketplaceView),디자인,사용성,한정판 카드의 시리얼 넘버/포일 상태를 100dvh 작은 화면에서 확대 검수하기 어렵고 판매자와의 가격 흥정 입력이 번거로움.,카드 터치 시 2.5배 확대되어 미세 각인을 검수하는 '모바일 감정사 마이크로 돋보기 뷰어' 및 엄지 스와이프로 할인 가격을 즉시 오퍼하는 '원핸드 스마트 흥정 슬라이더(48px)' 구축.,"고가치 카드 검수 시간 60% 단축, 1:1 흥정 거래 성사율 45% 상승 및 모바일 한 손 거래 만족도 극대화.",작업대기,"src/views/CardMarketplaceView.tsx, src/components/CardAppraisalMagnifier.tsx, src/components/BargainOfferSlider.tsx"
SCR-05-15,카드 마켓플레이스 (CardMarketplaceView),기획,과금전환,"단순 매수/매도 반복으로 거래소 탐색의 돌발적 재미가 부족하고, 거래 수수료 차감에 대한 심리적 저항감 완화 장치 부재.",매시간 매물 목록에 랜덤 SSR이 숨겨진 '황금 블라인드 매물 상자' 게릴라 출현 및 거래 수수료의 50%를 적립해 즉시 인출하는 '황금 수수료 세이프 박스 열쇠(990원)' 연동.,"거래소 새로고침 및 체류 시간 50% 증가, 블라인드 상자 및 수수료 금고 열쇠 결제 전환율 6.7% 달성.",작업대기,"src/views/CardMarketplaceView.tsx, src/components/BlindBoxListingCard.tsx, src/views/ShopView.tsx"
SCR-06-13,가상 주식 거래소 (StockMarketView),개발,성능,장시간 시세 관망 시 수만 개 틱 객체 누적으로 150MB 이상 메모리 릭 및 잦은 GC 실행으로 20fps 이하 스터터링 발생.,Float64Array 기반 순환 링 버퍼(Circular Ring Buffer)를 구축하여 객체 생성 없는 O(1) 덮어쓰기 및 제로 카피 차트 렌더링 파이프라인 구현.,"장시간 구동 시 메모리 점유율 75% 절감(180MB -> 45MB), GC 프리징 빈도 95% 감소 및 60fps 완벽 방어.",작업대기,"src/views/StockMarketView.tsx, src/lib/TimeSeriesRingBuffer.ts, src/components/StockCandleCanvas.tsx"
SCR-06-14,가상 주식 거래소 (StockMarketView),디자인,사용성,급변하는 장세에서 분할 매수/매도 진행 시 수량을 매번 재입력하고 팝업을 거쳐야 해 100dvh 화면에서 기동성 저하.,100dvh 하단에 좌우 엄지로 25%씩 4단계 분할 매매를 0.2초 간격으로 연속 타격하는 '래피드 스플릿(Rapid Split) 4분할 바(48px)' 및 노-컨펌 햅틱 인터랙션 구축.,"분할 매매 소요 시간 70% 단축(10초 -> 2.5초), 모바일 분할 매매 만족도 55% 향상 및 오터치 방지.",작업대기,"src/views/StockMarketView.tsx, src/components/RapidSplitTradeBar.tsx, src/components/HapticTradeFeedback.tsx"
SCR-06-15,가상 주식 거래소 (StockMarketView),기획,과금전환,"상장 종목 가격 고착화 시 거래 동력이 감소하며, 신규 캐릭터 상장 시 축제 분위기 조성 및 상장 대박 도파민 기전 부재.","신규 캐릭터 출시 시 3일간 공모하는 'IPO 청약 페스티벌' 신설 및 공모주 배정 경쟁률 5배 우대 '골든 IPO 청약 프리미엄 팩(1,500원)' 연동.","신규 상장 시 거래소 트래픽 2.5배 급증, IPO 청약 기간 결제 전환율 6.8% 달성 및 상장 첫날 따상 축하 도파민 극대화.",작업대기,"src/views/StockMarketView.tsx, src/components/IpoSubscriptionModal.tsx, src/views/ShopView.tsx"
SCR-07-13,승부 예측 시장 (PredictionMarketView),개발,성능,SVG 기반 실시간 베팅 뎁스(Depth) 차트의 틱 업데이트 시 DOM 재계산으로 30fps 이하 프레임 저하 및 발열 유발.,실시간 뎁스 차트를 WebGL 셰이더 기반 인스턴스 렌더링 및 GPU 가속 2D 히트맵 파이프라인으로 전환하여 16.6ms 단일 드로우 콜로 60fps 무감속 엔진 구현.,"실시간 베팅 집중 구간 60fps 완전 유지, 브라우저 DOM 연산 오버헤드 95% 절감 및 모바일 배터리 지속 시간 25% 향상.",작업대기,"src/views/PredictionMarketView.tsx, src/components/PredictionDepthCanvas.tsx, src/lib/GpuHeatmapShader.ts"
SCR-07-14,승부 예측 시장 (PredictionMarketView),디자인,사용성,여러 경기 탐색 시 텍스트 목록 스크롤로 100dvh 화면에서 탐색 피로도가 높고 첫 베팅 진입 장벽 존재.,상하 스와이프로 경기 하이라이트와 전력을 5초 만에 확인하는 '100dvh 풀스크린 예측 쇼츠 피드' 및 좌우 스와이프로 1초 만에 승/패를 선택하는 '스마트 픽' 제스처 구축.,"신규 유저 첫 예측 참여율 65% 증가, 경기 탐색 시간 70% 단축 및 한 손 스와이프 조작 재미 극대화.",작업대기,"src/views/PredictionMarketView.tsx, src/components/PredictionShortsFeed.tsx, src/components/SwipeToBetCard.tsx"
SCR-07-15,승부 예측 시장 (PredictionMarketView),기획,과금전환,"경기 시작 전 베팅만 가능해 진행 중 전세 역전을 즐길 수 없고, 패색이 짙어질 때 손실 방어 수단이 없어 이탈 발생.",경기 진행 중 초단기 '라이브 인플레이 5분 퀵 예측' 모드 신설 및 패배 위기 시 경기 도중 베팅 원금 일부를 즉시 회수하는 '조기 정산(Cash-Out) 패스(500원)' 연동.,"실시간 경기 시청 중 베팅 참여 빈도 3.2배 증가, 패배 위기 유저 이탈률 40% 방어 및 조기 정산 패스 결제 전환율 6.7% 달성.",작업대기,"src/views/PredictionMarketView.tsx, src/components/InPlayQuickBetModal.tsx, src/views/ShopView.tsx"
